tree	group	V1	V2	V3	V4	V5	V6
classic2_STATE_861200000	classic2	-41.6644386327255	17.5346144529913	9.32213571793112	29.6137220614766	-14.55125046127	13.9766925950783
classic2_STATE_862880000	classic2	-39.6938797916791	24.5278841075947	18.5791798965014	-9.38398675100656	8.65141909248495	9.99123906211961
classic2_STATE_864550000	classic2	-50.5491590000603	34.5847855143881	13.2788018171717	8.43060714233859	3.85876493844228	15.0209351495257
classic2_STATE_866220000	classic2	-38.0126503980901	17.7103262406043	9.85459057031372	-1.22733201636108	-4.69895719400744	26.8558384591675
classic2_STATE_867890000	classic2	-29.0004099838019	21.1052911869313	8.64660105583885	-3.88366754541	9.43026007224046	-19.8373272020438
classic2_STATE_869570000	classic2	-34.7361980619684	18.793589060708	13.9335945973778	13.8551515991282	-32.3218406490359	-13.2034081058561
classic2_STATE_871240000	classic2	-35.2765112179239	-6.72104879417148	21.1580411612958	-11.6803044240331	11.4099076510583	14.5795076709339
classic2_STATE_872910000	classic2	-31.0085791183756	2.61519842232135	-26.5828417147325	-20.214910857038	-2.71892822574722	0.659368540713176
classic2_STATE_874580000	classic2	-33.412547416435	-21.5137720805414	-13.8448020085073	-31.0167207520017	-30.0085591556394	-4.24385710657921
classic2_STATE_876250000	classic2	-39.3925864594276	14.8859473841929	7.7479837614482	2.86762364719735	10.8643659129848	-25.4340090780426
classic2_STATE_877930000	classic2	-36.2847809325066	15.5271741326218	-28.8641111825239	-15.432020826861	-0.543376906184987	10.6108580265245
classic2_STATE_879600000	classic2	-26.8335571893694	23.5979401544279	9.41151788749572	-1.72531224344533	13.1806176928785	7.6429078953689
classic2_STATE_881270000	classic2	-31.503870578141	26.2077304092323	15.7737498177617	-5.09118908425338	6.51911175057422	9.81555085040441
classic2_STATE_882940000	classic2	-35.7732693496502	18.1182647241808	13.7903540542639	8.67257731894475	13.9603926021276	-11.8599722809663
classic2_STATE_884620000	classic2	-27.2681982433957	6.78142609730666	18.3946110554752	7.25638465405095	22.4655484752734	-18.6810876713897
classic2_STATE_886290000	classic2	-43.2723140311297	-20.578904028293	-5.88052004417456	-13.6980588829139	8.12716104255405	3.53824062712289
classic2_STATE_887960000	classic2	-38.8108757572715	-3.95949188883116	-17.9448894986582	-20.3791927016435	-3.16206272599741	12.6627020263213
classic2_STATE_889630000	classic2	-28.5075243672096	6.93720317650523	17.6315203566773	-5.98141109830286	1.50396692407061	9.81376923922998
classic2_STATE_891300000	classic2	-28.2879005447262	31.9676418910107	17.2798402653659	-4.65380696352203	3.30865927686631	17.6548341610016
classic2_STATE_892980000	classic2	-31.8239713192443	23.3844008582003	12.6383733151314	-7.05777317419989	10.745369663248	11.624974399413
classic2_STATE_894650000	classic2	-34.0820358977533	-14.3074583131884	-6.15954732784373	-17.5890228536076	3.02263034768704	11.1940797228928
classic2_STATE_896320000	classic2	-31.8548225055465	25.437873263516	8.60922730845373	3.22021721608364	8.27832818441498	15.1599974581649
classic2_STATE_897990000	classic2	-26.0992316487767	18.5605936163769	13.3854979569448	-3.83683295512132	-7.96179539536859	-37.4388052329348
classic2_STATE_899670000	classic2	-39.2354665356625	5.95803165478342	16.2337418143076	-9.1565837234648	9.49544054857447	19.571172170752
classic2_STATE_901340000	classic2	-34.9874137838701	10.117578637649	4.6591223712975	39.4195765340251	-4.03080925777919	-15.8686308793353
classic2_STATE_903010000	classic2	-39.4204326180662	23.2083068794852	3.47029397251246	32.6828774104773	-11.6774310167745	19.5155832216282
classic2_STATE_904680000	classic2	-29.9781427956025	18.0604357212597	12.9041458202241	23.9351841072302	-14.5891503133777	19.5087901717811
classic2_STATE_906350000	classic2	-39.6664837712121	11.1287526065776	9.32113859707815	29.4430774302861	-11.5016598745399	6.32601845595374
classic2_STATE_908030000	classic2	-29.3310661944813	16.7985901232572	12.5559757555626	-3.76409474322052	6.44699798792911	13.6436250301982
classic2_STATE_909700000	classic2	-34.7033735779967	8.90241575644044	-14.8851662202653	-7.0860273736933	2.25490616817738	9.51164900101218
classic2_STATE_911370000	classic2	-31.7295745565853	8.27342727768636	5.47282702719872	17.7701408127326	-8.73941760327869	12.1913842254842
classic2_STATE_913040000	classic2	-27.8980150657756	18.5194457288542	9.34066004383974	-4.27123384594746	3.2461598563312	13.7868571444818
classic2_STATE_914720000	classic2	-41.3025554026188	5.85606287333967	-22.3437076785176	-17.0320684294428	6.17902524750045	7.91187996662918
classic2_STATE_916390000	classic2	-36.7469262831082	12.5108451632922	6.24576016580054	37.7413989794884	-3.44854114808359	-17.2795345439685
classic2_STATE_918060000	classic2	-44.3537109915295	15.7348157556406	16.8462973395448	-19.5997632987558	-22.4859377290511	-17.8861946745624
classic2_STATE_919730000	classic2	-47.1226421991278	17.9847109405079	16.4020023626378	5.91633830141363	10.9061878623717	-17.1482437828684
classic2_STATE_921400000	classic2	-46.7223871441363	8.79700839885031	4.89796459624496	33.7786087856916	-13.0619323870404	10.0461663765569
classic2_STATE_923080000	classic2	-41.0530174937931	6.1451957717928	4.53794916260195	-4.78595266469841	8.26724409961738	15.2302655200097
classic2_STATE_924750000	classic2	-28.461535849344	18.4096036290381	13.7589197317732	-4.0790059036558	9.6086544988455	4.99567328510367
classic2_STATE_926420000	classic2	-22.4063312480928	-24.2167411527909	-23.5741736037789	26.344420391151	-7.94290966005342	0.130744998457263
classic2_STATE_928090000	classic2	-45.5754097620176	-16.4570560815438	-7.33814636657101	-15.0855788622054	1.9554605939941	15.8602382809435
classic2_STATE_929770000	classic2	-41.9734496243974	-4.48233884584599	14.7608451312887	-5.88714162785582	5.69436514486975	11.4222704132475
classic2_STATE_931440000	classic2	-46.0366424558334	5.6170040540723	-22.9827248992024	-4.18305589988906	12.289573571675	5.5500124807267
classic2_STATE_933110000	classic2	-27.6074538678534	-14.9261886943758	6.47352325405118	-5.09100975829602	25.4695462915443	-20.6873993874391
classic2_STATE_934780000	classic2	-32.4738789125565	-19.0505195596424	-25.6230623203127	-10.6950487261613	16.9830390986085	-15.1200137632099
classic2_STATE_936450000	classic2	-35.6195264471842	-21.0937023667143	-3.74580485116382	35.8857294062341	3.24598865878275	-13.3966736685075
classic2_STATE_938130000	classic2	-36.8765984786047	18.3658835373871	-8.02970103613254	-15.26986284823	10.8924579627516	14.3603919820952
classic2_STATE_939800000	classic2	-33.441528007109	27.3525512106273	15.1703635117925	-15.2869101297587	-21.0162883461224	-9.90928549345995
classic2_STATE_941470000	classic2	-26.9533024484161	25.5046072326633	12.5026033094039	12.5368786589352	4.66455435231723	-11.4298323216592
classic2_STATE_943140000	classic2	-34.645262074012	29.4077992873552	4.75327661362915	-6.29262751282931	6.33983716895022	19.483030053617
classic2_STATE_944820000	classic2	-23.4878323739297	-29.1666021641446	-14.7714695818269	-17.0158417830189	-3.00307733531393	13.5809983349249
classic2_STATE_946490000	classic2	-24.4837921751852	-18.7865716707508	-4.71568721866664	-31.3153679715246	-20.8997427488828	-16.3407845436814
classic2_STATE_948160000	classic2	-31.4167941651089	10.3405889896322	-5.11956474033389	32.7117048069267	-10.7868662511329	13.607514938483
classic2_STATE_949830000	classic2	-24.702961083838	9.31100765471856	-20.8113030124603	22.9567904671749	-11.8920316414057	21.5427299717217
classic2_STATE_951510000	classic2	-26.5720333036899	-17.6393791545879	26.3259091471792	0.431791497848863	11.9440521417996	-17.5437497974866
classic2_STATE_953180000	classic2	-22.8221496746332	1.12983461991571	-24.0873287728673	-11.6930313769186	14.0907332040924	-10.4543734735692
classic2_STATE_954850000	classic2	-33.0065629993668	-9.9328460424478	-14.2763776690726	-22.1611873346958	3.21921290091092	14.7010553437141
classic2_STATE_956520000	classic2	-27.6617275239469	9.36214505765044	5.079840292729	25.7017905924272	-9.55556518730874	18.6660716384506
classic2_STATE_958190000	classic2	-16.4656672742482	-23.6662132876938	20.5789672720147	-24.9331161958799	-21.3638635909647	-10.2558591210708
classic2_STATE_959870000	classic2	-30.0206103617133	15.3698621678907	-15.0389185906872	-25.5449152728859	-29.3422696380641	-14.0630335454439
classic2_STATE_961540000	classic2	-33.0142731737829	-1.87405279850084	16.4463588082234	-3.59112652829645	9.2037121415292	9.78338463795918
classic2_STATE_963210000	classic2	-26.7036999656517	-10.5435066274256	-20.3180976908425	-27.7284594332298	-21.679818638575	-13.9327699457249
classic2_STATE_964880000	classic2	-29.4060625921733	-0.42208710643679	-22.6343966546159	-14.2537796793444	1.09315232892321	12.3067662787001
classic2_STATE_966560000	classic2	-3.71779215029749	-3.13965999319943	21.2818061248825	0.0586433015476706	13.847985685887	-5.97637481790868
classic2_STATE_968230000	classic2	37.058474604262	12.0955590958043	15.6001963516079	-9.575762026805	-13.2652441606146	-28.3912279461646
classic2_STATE_969900000	classic2	25.6264276270286	6.3507967031072	11.4160663729785	36.5402462191221	-5.79187462671882	-4.63384660565067
classic2_STATE_971570000	classic2	37.3353145066909	5.19547183763251	-20.8667743231317	-16.0023397348611	-12.2032701403927	25.7242371947198
classic2_STATE_973240000	classic2	30.7769200882918	15.2047665913001	6.1172730982566	-0.382468324650256	11.1413311861655	6.1972793495523
classic2_STATE_974920000	classic2	-2.56668017460023	14.4882634020363	9.91521608402628	-3.11614209159748	9.05113691154127	9.4866098272172
classic2_STATE_976590000	classic2	-9.85902703492263	-8.36766485535331	18.6823057380925	19.8962147803724	-44.9525500583684	-6.36710412514504
classic2_STATE_978260000	classic2	-9.58592055365726	27.6696414743933	17.4789764853352	26.0006357903528	-15.6817285635351	14.4448207926893
classic2_STATE_979930000	classic2	12.0910191612986	12.0773256809845	8.99469004643471	-1.98121960741246	7.75109539943261	11.8296642075681
classic2_STATE_981610000	classic2	30.9287930711624	9.04401568095005	7.08465856171328	-6.25695615771681	8.37290297105776	1.57433167827437
classic2_STATE_983280000	classic2	35.0088188967059	0.632469430873287	-15.8085542115096	-24.7217512435009	-25.3375210811774	-8.98356922722924
classic2_STATE_984950000	classic2	0.669008726949262	7.36422032040395	-13.7155987662983	-7.50191505390131	11.3930619618672	1.12568372815218
classic2_STATE_986620000	classic2	38.1829391222978	12.5682979309589	-16.7960037688654	-21.1182640052911	-7.83027969035258	13.3845903454569
classic2_STATE_988290000	classic2	40.0964567356125	2.99728316698064	-20.1565131992674	-8.54028488773933	12.0358535303052	9.29395612982515
classic2_STATE_989970000	classic2	20.3449862654734	-4.99427123761676	-18.3350889774897	-18.0564414160189	-8.89905725971656	6.18052286540876
classic2_STATE_991640000	classic2	30.1140013583788	13.2379639799878	10.2368233306334	26.2830009188785	-18.2073001308787	27.9337072512847
classic2_STATE_993310000	classic2	22.9934513654929	14.4710545290599	-19.8215680416247	-16.2172953391778	-10.0375145070449	9.26737918486775
classic2_STATE_994980000	classic2	26.3387812022209	6.64302217833086	10.1385242774358	-2.20567867339819	15.0407865896299	-9.72887493255767
classic2_STATE_996660000	classic2	23.5623445657646	-21.5277465240717	22.4859782296553	-11.4238770309822	0.000168377206868817	10.8005805123563
classic2_STATE_998330000	classic2	18.2586129473637	12.8897519820601	-19.1871898384681	-11.3535502343925	7.3406706814572	12.2836903633446
classic2_STATE_1000000000	classic2	6.47336010216694	11.7506615934955	10.4044018765771	-7.84209957645233	5.41696074913686	7.21165571262855
classic3_STATE_500000000	classic3	-8.51958692118485	12.9595388898211	13.1887606840642	-8.49445666600784	3.37615122139814	11.2749851485478
classic3_STATE_501670000	classic3	-6.95806706748732	20.3248177757416	17.143032890452	-1.69322179527054	-3.13504074384963	13.478268264952
classic3_STATE_503340000	classic3	-7.40355065948322	-1.03869120168809	-27.3291879162869	-4.43983382269476	9.99936073664596	-12.3782563734155
classic3_STATE_505020000	classic3	-4.01248958559898	-15.7724960193535	-1.34908763339521	-23.7137142936285	-33.09461556381	-9.29990060547206
classic3_STATE_506690000	classic3	36.9676929162764	8.18318368126658	-25.4569639405607	-13.3662327614335	-6.61312521126059	11.4403329435117
classic3_STATE_508360000	classic3	32.4754729851091	10.9355045039656	19.5681993220203	-3.39783262873916	-3.07236337688658	16.725178792171
classic3_STATE_510030000	classic3	6.71657633709702	-29.3049059416933	-14.390356894197	12.5619546106321	-26.1027519188841	16.4093567524799
classic3_STATE_511710000	classic3	24.5090298719062	13.7298058115309	-13.4251063099995	-10.0011566567554	0.032873081625175	11.1094947623414
classic3_STATE_513380000	classic3	30.5963011955993	5.84774678655397	14.3627807833042	-2.08027152540586	0.018446123960946	8.63912033777328
classic3_STATE_515050000	classic3	30.829166356598	3.75345922376145	20.4258927656912	-1.89693452604038	3.12903758152501	8.59878113562772
classic3_STATE_516720000	classic3	29.8634650657603	13.0282874312493	15.840770138228	-3.63069112190504	9.64529139314119	8.1081570489794
classic3_STATE_518390000	classic3	14.226187436112	16.7005228606053	15.6641349085557	-7.59839769241212	-1.80108869330668	14.6029380738077
classic3_STATE_520070000	classic3	33.6652114440125	16.1192620644019	14.4295694881943	-6.19014018965491	5.94201056923471	9.86018066621945
classic3_STATE_521740000	classic3	36.153113173829	3.72985963088086	-19.705150899396	-10.8982048414636	6.36127079877403	4.36227614236337
classic3_STATE_523410000	classic3	31.1437725427381	6.2925168853508	-6.37665630836823	-9.80529295609636	0.7366977903673	13.9847105217213
classic3_STATE_525080000	classic3	5.83912298057885	13.767820338454	15.963470410992	-0.606701254916568	13.7543030600609	3.55596978131273
classic3_STATE_526760000	classic3	35.8491123632601	10.7497798129337	-13.3712482943205	-8.18578563241319	-3.06583585987875	12.84217775045
classic3_STATE_528430000	classic3	39.0698957599023	7.67967743405106	22.018388787358	-8.14342663271741	-22.0499259739999	-6.11319579890071
classic3_STATE_530100000	classic3	36.8993315475047	0.0304295356503933	-19.9654965552285	-12.1295754644278	-8.15410019690953	9.77277054459379
classic3_STATE_531770000	classic3	40.2871232351157	19.3506269860282	21.9549216542734	-9.79785924720714	-18.5503308142294	-7.49652070113777
classic3_STATE_533440000	classic3	21.5449004502175	-34.8177806163774	4.92989042630343	37.4664048895866	-1.63230246343898	-5.87164694600697
classic3_STATE_535120000	classic3	11.4590308024697	7.92070073279679	-28.9838950343914	-23.1932600148014	-1.11493765577128	6.28361617779377
classic3_STATE_536790000	classic3	13.3758986435136	2.36720399686312	-9.87248461737593	-12.96734407328	2.63646362986542	11.8782484248622
classic3_STATE_538460000	classic3	22.8854440858542	7.28449783841807	-23.645670402903	-1.66738910949386	-4.25763298593295	-11.7739624435378
classic3_STATE_540130000	classic3	33.449349069294	11.4834441212738	19.8081344258486	3.36530137648587	12.188815893881	-17.8458219504164
classic3_STATE_541810000	classic3	40.6316406332953	11.9230641756301	-16.8367825737094	-21.3196798255031	-3.47464429120245	16.771082519371
classic3_STATE_543480000	classic3	32.8147658162759	-1.22817200415333	-25.1430870278559	29.2721082249998	-9.96432162218719	3.14635112618689
classic3_STATE_545150000	classic3	33.1035557774554	16.4623907778283	14.006423952424	0.551264059128182	9.21917079440656	9.33293062745195
classic3_STATE_546820000	classic3	30.766169344766	2.39110284251297	-12.1734278073262	-5.68769097539955	-0.585668634417012	11.0852383432014
classic3_STATE_548490000	classic3	23.9660114197068	1.97622530873751	-33.8532566484616	28.8487395483603	-8.75228542421595	-7.23130231258042
classic3_STATE_550170000	classic3	24.5601943098423	13.7622155776413	-10.1704113320514	-15.1491655110939	-8.33390361226924	15.9422605390556
classic3_STATE_551840000	classic3	28.8324269356123	7.72908602873097	-16.3587948814147	-28.9501077863487	-34.0921962339955	-11.902661545417
classic3_STATE_553510000	classic3	35.3125781450661	5.81266158912162	-20.8606771665403	-16.0003307055892	0.834178177275054	11.6167756889077
classic3_STATE_555180000	classic3	5.79105019961328	-10.098951282164	10.2970748686804	32.7540660183652	1.79015756828497	10.9979320063559
classic3_STATE_556860000	classic3	-9.06436112793026	-13.5883954370283	25.0718724095062	-10.0669511957093	3.14722214469741	17.7839852736313
classic3_STATE_558530000	classic3	7.02075435118076	5.65973563631755	24.9007710778158	-16.9674235618919	-17.2924274468129	-10.4561851405688
classic3_STATE_560200000	classic3	10.5442207698675	4.60404461696825	15.7551631502539	4.92751763058644	1.3056851610373	13.8456758084933
classic3_STATE_561870000	classic3	8.17475685486581	-0.195881499131312	10.9938791990814	3.52434061758523	18.2946449236549	-20.2536462971755
classic3_STATE_563550000	classic3	12.7070537486678	14.4349749934685	15.1224832043261	-7.48770930429659	8.30972945055552	14.6694457734261
classic3_STATE_565220000	classic3	17.6203674606307	14.9105861212957	11.0763269877485	15.3318396081869	16.1132243925395	-18.9532536175486
classic3_STATE_566890000	classic3	27.1610287886404	12.3887280495781	23.7372880261883	-25.1182401000372	-26.707228118468	-9.66320172317995
classic3_STATE_568560000	classic3	1.9437787556741	11.8198793813954	6.64833806625403	27.9230394736584	-10.7384609064738	11.7126870776028
classic3_STATE_570230000	classic3	13.5778085815264	-20.5125416286677	-0.977262728256908	-27.8603723049558	-22.7254983192045	-14.9341023973494
classic3_STATE_571910000	classic3	16.8613017829405	12.2669877584599	4.11254949710914	32.0527510446857	-11.6611170133507	17.2834311014726
classic3_STATE_573580000	classic3	20.3623617037358	-7.2775898237089	-18.445480133333	22.4999831274853	-30.4827371327049	-35.3057868097196
classic3_STATE_575250000	classic3	21.5929677644806	-22.8793342848691	-22.6386657106869	-13.5990184555107	9.10374238351642	11.7003880113298
classic3_STATE_576920000	classic3	21.0392031911517	8.75362858133811	-24.8282928418336	12.034261676151	-14.5882837521113	17.242792120528
classic3_STATE_578600000	classic3	28.1472326202538	3.3769007103188	-6.71535953968734	-10.0233568684318	1.15760954437826	14.8551968004286
classic3_STATE_580270000	classic3	14.1165517889098	17.9918179771217	15.5250025761962	7.24269557001753	18.3497885425099	-7.25415850042733
classic3_STATE_581940000	classic3	15.6986781725393	11.1983484414264	-21.3628299994901	-9.21737311614273	0.700197935756775	13.481623805015
classic3_STATE_583610000	classic3	18.9655190290772	10.9166545316574	19.068073017043	15.915094927436	-41.3811509994968	-9.19685115477036
classic3_STATE_585280000	classic3	16.211981863848	17.6441173132187	16.6787640007113	-7.44042806034076	-1.4241691934839	11.6174110889482
classic3_STATE_586960000	classic3	25.0547270431515	3.32402602327327	-25.2161859509825	6.02116444723903	-44.2110606745971	-11.7730983503114
classic3_STATE_588630000	classic3	14.7823448638841	-28.4327899385184	-10.668705677651	-11.7636097975988	-6.9263050860382	-19.3765881557975
classic3_STATE_590300000	classic3	11.1160517961828	-29.8192562401385	-4.60010095596298	8.42840786034229	32.7814718444748	-19.8838054621119
classic3_STATE_591970000	classic3	38.8916070190488	11.1818834588792	-5.98151527185732	13.6234945194248	35.8175560456844	-15.6347343861683
classic3_STATE_593650000	classic3	33.7590159651587	16.3808383409961	-19.6709783825488	-2.06605700549152	21.5587670769913	1.77402457512947
classic3_STATE_595320000	classic3	21.2841914186836	-29.3682470524177	-12.1412852635609	31.7987952297824	7.59532014396025	10.025316491701
classic3_STATE_596990000	classic3	31.1873764987542	-1.12835841624283	-7.58358787220454	3.64485787419312	25.3472302140628	3.63523088813984
classic3_STATE_598660000	classic3	15.3637509442634	10.0002762521966	-11.6068830589823	-2.78464052360311	23.8433866258954	2.91471425087464
classic3_STATE_600330000	classic3	38.6792179164338	7.53479993973306	-5.15628421686749	1.44953727405	14.5831997108484	7.16588166768291
classic3_STATE_602010000	classic3	29.2753393558762	-0.356455655705745	-15.0245231250831	34.9311968663119	6.00679320275289	6.89010343598065
classic3_STATE_603680000	classic3	32.9966426688094	4.87944328166556	-12.7419890700472	13.0230196388584	29.9572715889257	-23.5756920673244
classic3_STATE_605350000	classic3	45.6305204307826	7.12980422793555	-8.14171993437758	7.92236798306071	27.7587222775415	9.47017714568081
classic3_STATE_607020000	classic3	35.4086848404822	6.43176366475025	-18.6154193674962	6.69573166406701	35.4135077615237	-22.9509068176083
classic3_STATE_608700000	classic3	37.5560265725262	0.0803268424009609	-10.9263126910733	21.0053598399522	-20.1293271806158	-19.7664453118175
classic3_STATE_610370000	classic3	12.6908228610352	-17.1202468344154	-5.74185035307867	-7.02290752643047	22.0749274994986	-3.4551779771525
classic3_STATE_612040000	classic3	36.8268850118132	-10.0157114604025	-12.1304896719357	38.1156626943515	5.45236275518455	8.66008185349806
classic3_STATE_613710000	classic3	30.3786128976858	-24.9475790899673	-4.67112775638229	-2.63380380272551	26.0996227396023	10.1387915675412
classic3_STATE_615380000	classic3	38.4006844999164	12.886083333855	-13.6616710144989	-0.220336324070946	28.3656117381309	-1.56536303843617
classic3_STATE_617060000	classic3	42.1109382173435	10.3386196627543	-15.9362895626992	-1.74294594075218	20.2307592537064	10.3174499220219
classic3_STATE_618730000	classic3	31.4185772942446	-13.2039655519661	-3.23962481484015	-3.6165880247709	24.651651108083	3.12884608225637
classic3_STATE_620400000	classic3	25.489185975968	7.44938006431178	-12.6052118123648	-4.32659282670608	21.3633724215663	3.24819051950868
classic3_STATE_622070000	classic3	39.605398710768	0.873788111867883	-19.4353647899513	36.6100188525584	3.97199229118891	-13.2579883706625
classic3_STATE_623750000	classic3	12.1958864274017	3.4597217579742	-20.2963706669823	-3.76326444485396	24.7450938458853	11.1869646434247
classic3_STATE_625420000	classic3	39.4468754512166	7.1296406611861	-9.44245443361863	1.85038161979551	17.8765823471287	-0.878227950802337
classic3_STATE_627090000	classic3	30.2397100239948	11.6713303734036	-9.67101902314086	-5.14513854361234	21.5099943215467	1.51385697084175
classic3_STATE_628760000	classic3	19.9134962286795	-9.01404331152684	-26.8356098948352	44.079383616991	15.2890012411543	-18.817316159789
classic3_STATE_630430000	classic3	32.6882125612456	7.3175871561463	-12.4534992758407	-1.1079659304104	27.4596641399212	0.470712822215547
classic3_STATE_632110000	classic3	24.8924769491539	-0.226273670592173	-15.6023537061425	4.12223804677203	27.9335411482787	-32.6137620628231
classic3_STATE_633780000	classic3	9.76050750786754	-6.93048409345584	-9.93014542067413	-2.99268553324162	28.7338883921488	4.5986410901798
classic3_STATE_635450000	classic3	1.17923329768038	0.876845883866366	-12.6490823461198	2.77166562115567	25.8787131173632	-5.7136477450443
classic3_STATE_637120000	classic3	33.0083102784358	6.95656600941551	-15.4299276166372	-4.4519409508408	12.7511668022017	5.25109239472379
classic3_STATE_638800000	classic3	34.7494882129118	9.15179839477485	-16.7641954346825	-7.43429237413939	19.2472350159657	4.81380451446304
classic3_STATE_640470000	classic3	21.8708541047782	8.56688377632634	-17.0097741692394	5.43882450982119	32.8375425475501	0.26773934454405
classic3_STATE_642140000	classic3	17.8308208573191	11.3141394341121	-16.4039923910923	2.35460538862163	31.7727629662685	8.57544068027742
classic3_STATE_643810000	classic3	5.14690191603578	9.17689449412651	-15.5518746735838	-1.20714472963568	21.0915462904456	1.31965641507078
classic3_STATE_645480000	classic3	34.4517764170031	4.50500857648982	-12.3919411243051	-12.1874553584523	15.1638342806219	-3.84872770239021
classic3_STATE_647160000	classic3	34.8397097205347	-5.10497752880262	-8.46908993002355	-11.4143203962267	-2.02449107164034	-23.0139283898307
classic3_STATE_648830000	classic3	47.7973598549137	-0.51844123832068	-17.7824933230564	-13.6738036312907	-4.50131395902176	-19.8789950128648
classic3_STATE_650500000	classic3	36.1533912752546	-2.86768879887979	-14.6664014668973	9.94696910547748	28.8912965677598	-19.7115593468497
classic3_STATE_652170000	classic3	47.8161248515601	8.02172241495917	-12.6566795279579	-1.07565546021157	24.5477118084875	2.96384107605714
classic3_STATE_653850000	classic3	12.5902263101953	0.663096645270575	-12.3071412174106	-0.393168475702537	25.6868699348832	0.946315562206379
classic3_STATE_655520000	classic3	7.2008391378404	7.22311492489305	-15.0152576720485	-2.25307083474493	29.8130431441432	5.64245795233712
classic3_STATE_657190000	classic3	14.8933928083876	-2.76693747591341	26.4748650032495	-6.9696344606405	5.41394632903061	14.8459936574505
classic3_STATE_658860000	classic3	13.7943017470859	7.99272173344411	-14.4080995698386	-17.8958748504818	-9.14713389369111	6.37401290064266
classic3_STATE_660540000	classic3	33.391243445278	-0.759835918611918	-18.2401647490156	-30.7005270088871	-26.9041041898617	-9.10330573843463
classic3_STATE_662210000	classic3	45.543475388161	10.9650139403333	-18.4874913148728	-8.14102193051783	-14.5921115309864	5.7026328959807
classic3_STATE_663880000	classic3	38.4900879917082	7.32775101444819	17.0595522194001	3.60138132208264	-2.43732268774414	18.668440221963
classic3_STATE_665550000	classic3	30.9895184177139	11.2742070636578	13.7552348078772	27.4920739149482	-13.0219571177621	15.248167810074
classic3_STATE_667220000	classic3	37.1987594380522	16.1101113069637	-5.61216172072432	0.40579741168039	4.68793940678207	-4.23402207018421
classic3_STATE_668900000	classic3	8.58394043382976	8.55198689170407	-20.6686735798775	-8.82886814699703	1.86094035471313	9.55812975775265
classic3_STATE_670570000	classic3	42.8099509690196	-0.310882205275587	-7.10012334319996	16.3293405719178	-37.308014285548	-13.5024783227247
classic3_STATE_672240000	classic3	31.2123389920008	9.70146831101059	12.8655912231625	-3.56363986174115	6.07845017455785	8.14537787922287
classic3_STATE_673910000	classic3	12.1510152155365	11.4930147707596	20.9531839291822	-19.5132292583471	-16.6343122404212	-10.5520981303263
classic3_STATE_675590000	classic3	-4.77461216828001	9.17192669835079	9.5714155884954	2.21332201237646	17.8589460169282	-11.4077782887291
classic3_STATE_677260000	classic3	-4.36923381272171	-32.5682637620976	-21.4765701286492	5.71974224702753	-22.695736958297	23.4622263755538
classic3_STATE_678930000	classic3	-7.47387914292384	-4.31889084786006	1.24791521597042	1.41876365875574	6.13375593847564	10.7797946061301
classic3_STATE_680600000	classic3	-13.9979920774614	-14.2157816770389	25.8993606092625	-6.77217167085158	-1.33319195204948	24.0810838066141
classic3_STATE_682270000	classic3	-13.3667553682806	4.73267859677127	16.7289086083087	-5.79036775116739	4.97410069131591	13.6523329368589
classic3_STATE_683950000	classic3	-0.202129798348185	-8.21170343319075	20.2589567056706	24.7537232536247	-30.8323775650342	-22.646043082501
classic3_STATE_685620000	classic3	-8.30868092322434	-0.826534338345941	19.8760725023245	-10.4969011358261	6.73818285638953	10.1124184322692
classic3_STATE_687290000	classic3	-3.5560992491549	1.05682004308762	-21.8832991818868	-16.7368659892279	3.74953911492882	15.5433243787813
classic3_STATE_688960000	classic3	-0.906080003229079	-42.7027983811545	-17.2237321814127	14.912599845457	-34.2811170717811	-31.0819512723455
classic3_STATE_690640000	classic3	-8.24266672904461	-39.2386153121219	27.2860732523211	2.71809936963089	-9.32667369380371	24.5439597374215
classic3_STATE_692310000	classic3	-3.09420001962944	-37.0584671248714	25.147371739152	-1.93401432076811	23.2877187576108	1.6703100868331
classic3_STATE_693980000	classic3	-2.22192116260921	-45.1654791197879	-7.36352677330967	-27.2470820182409	-1.85621654549803	21.0679649157763
classic3_STATE_695650000	classic3	-0.119971413706538	-42.886705843486	5.02713307836591	-7.7416122922734	9.71012659855307	15.7733655235989
classic3_STATE_697320000	classic3	-9.10610901774121	-32.4362546060213	20.0017481510224	-5.36715528646141	15.7056649418907	7.80249319688188
classic3_STATE_699000000	classic3	-5.0411825911481	-38.3903087280164	35.0696156262467	-22.817819043383	-18.5877717336981	-10.8994569882795
classic3_STATE_700670000	classic3	-3.94842047072378	-3.18665355620213	-0.656730556972409	-12.6816370140636	5.56398695096988	7.75920015216722
classic3_STATE_702340000	classic3	-6.3163669340657	-20.1385678042318	24.9927216087904	1.25581766586436	10.0413459333208	10.8065345117224
classic3_STATE_704010000	classic3	-10.0509572546469	-38.4857657365145	33.2442391916903	11.4629155644497	-38.3093701109752	-2.12616545797882
classic3_STATE_705690000	classic3	-6.32233634564818	-34.7541083975317	24.9090570300759	22.1986361951113	-12.2470101790803	24.112704952077
classic3_STATE_707360000	classic3	4.93849138875036	-41.341993496026	-20.0696287572598	-8.10735889901216	26.0192735585514	-10.4257051898288
classic3_STATE_709030000	classic3	2.81426975177041	-21.5042699144249	25.8946248581017	-9.46889901422178	9.90016562956143	10.9488599842393
